rowMeans.combined_p..na.rm...TRUE.,Year
0.5718958182124235,2009
0.5723844044780942,2009
0.5950710656750126,2009
0.616874323650875,2009
0.616874323650875,2009
0.616874323650875,2009
0.6164059273710574,2009
0.5579443876420509,2009
0.5523207571879938,2009
0.5416498501742648,2009
0.5415756256991973,2009
0.5415710093695983,2009
0.5415710093695983,2009
0.5415710093695983,2009
0.5415710093695983,2009
0.5415710093695983,2009
0.5415710093695983,2009
0.5415710093695983,2009
0.5415710093695983,2009
0.5415710093695983,2009
0.5415710093695983,2009
0.5418581040520565,2009
0.5427364265185173,2009
0.5430481077272642,2009
0.4252837926617068,2009
0.3050121421799254,2009
0.04767450386968193,2009
0.04662971818608013,2009
0.04682205484762074,2009
0.04682205484762074,2009
0.04682205484762074,2009
0.04682205484762074,2009
0.04633346858195006,2009
0.02364680738503173,2009
0.001843549409168992,2009
0.001843549409168992,2009
0.001843549409168992,2009
0.001843549409168992,2009
0.0018434100510616384,2009
0.0018434100510616384,2009
0.0018434100510616384,2009
0.0018434100510616384,2009
0.0018434100510616384,2009
0.0018434100510616384,2009
0.0018434100510616384,2009
0.0018434100510616384,2009
0.0018434100510616384,2009
0.0018434100510616384,2009
0.0018499456831435285,2009
0.0019049050061303132,2009
0.0019049641277515475,2009
0.0019049641277515475,2009
0.0016178694452934888,2009
7.395469788326857e-4,2009
3.644476452626404e-4,2009
0.06583191061630134,2009
0.17998358796219013,2009
0.18036032607457111,2009
0.180249769167539,2009
0.18005743250599843,2009
0.18005743250599843,2009
0.18005743250599843,2009
0.18005743250599843,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005749162761964,2009
0.18005095599553775,2009
0.17999599667255098,2009
0.17999593755092974,2009
0.17999593755092974,2009
0.17999593755092974,2009
0.17999593755092974,2009
0.17999593755092974,2009
0.11452847457989096,2009
3.7679723400225e-4,2009
5.9121621234226044e-8,2009
5.9121621234226044e-8,2009
5.9121621234226044e-8,2009
5.9121621234226044e-8,2009
5.9121621234226044e-8,2009
7.173413126297251e-4,2009
0.0012300884749913343,2009
0.003690203061851629,2009
0.10675398987991776,2009
0.1372730194266783,2009
0.13902943296155315,2009
0.1390298997920336,2009
0.13905049657479732,2009
0.1395242633643739,2009
0.13956113689978708,2009
0.13968052752089538,2009
0.13968744340705963,2009
0.13984512790610135,2009
0.13984512790610135,2009
0.13984512790610135,2009
0.13984512790610135,2009
0.13984512790610135,2009
0.13984512790610135,2009
0.13984512790610135,2009
0.13984512790610135,2009
0.13984512790610135,2009
0.13986336739597302,2009
0.14121739055733373,2009
0.14122061902026295,2009
0.14122061902026295,2009
0.14122061902026295,2009
0.14122061902026295,2009
0.14122061902026295,2009
0.14122061902026295,2009
0.14130177375644268,2009
0.141302157521544,2009
0.14067691688218595,2009
0.14071924858782023,2009
0.13825913400095993,2009
0.035195347182893785,2009
0.0046763176361332695,2009
0.0029199041012583833,2009
0.003723331253577247,2009
0.003702734470813525,2009
0.003242052540218647,2009
0.0032051790048054796,2009
0.0054540929320489265,2009
0.005544059494913304,2009
0.005827306967520538,2009
0.018200271326643376,2009
0.01938644467065832,2009
0.052739066646037815,2009
0.0535369712755793,2009
0.0535369712755793,2009
0.0535369712755793,2009
0.053604754898910104,2009
0.053604754898910104,2009
0.05358651540903847,2009
0.052232492247677745,2009
0.0522292637847485,2009
0.05343119188037805,2009
0.053584285751099095,2009
0.05393519505282965,2009
0.05663246483265684,2009
0.05829303711017302,2009
0.06149586886248629,2009
0.06427472533608024,2009
0.0692659464908723,2009
0.20919108241411832,2009
0.28026420336593616,2009
0.29336885601106766,2009
0.31526743029765386,2009
0.31528997504207545,2009
0.3165389482475257,2009
0.31661086837801705,2009
0.31659925522516885,2009
0.31659925522516885,2009
0.31423095067681706,2009
0.31413406822778844,2009
0.3137148009646705,2009
0.3013418366055477,2009
0.3001556632615328,2009
0.2668030412861532,2009
0.2660051366566117,2009
0.2678235077748047,2009
0.2678235108115494,2009
0.26775572718821866,2009
0.26775572718821866,2009
0.26775572718821866,2009
0.26775572718821866,2009
0.26775572718821866,2009
0.3811503825682314,2009
0.4232840114155146,2009
0.422933102113784,2009
0.4202358323339566,2009
0.4185752600564405,2009
0.4152912735679477,2009
0.4125120333292524,2009
0.40742877062280985,2009
0.2680379191073064,2009
0.2729175294826879,2009
0.28215220628972465,2009
0.2607448971117045,2009
0.26088024714916497,2009
0.2590730450216157,2009
0.25900112489112437,2009
0.2589996531849908,2009
0.2589996531849908,2009
0.2590108270608167,2009
0.26058060725432614,2009
0.30513402483070873,2009
0.3056139318994255,2009
0.30642646040331123,2009
0.3669266460144924,2009
0.3707682264597571,2009
0.5199161298992638,2009
0.5205684517794229,2009
0.520871013730779,2009
0.5357457616203285,2009
0.5359372957100499,2009
0.5369878616155523,2009
0.5386039959866631,2009
0.4241821696839659,2009
0.3821944561925151,2009
0.3821944561925151,2009
0.3821944561925151,2009
0.3821944561925151,2009
0.3825897944557136,2009
0.38258981208203624,2009
0.3865781327150955,2009
0.38549169830568214,2009
0.3095389669784831,2009
0.28719963752631483,2009
0.2867083724177484,2009
0.2865504776358664,2009
0.28630481257516627,2009
0.28630481257516627,2009
0.28630481257516627,2009
0.28630481257516627,2009
0.2863535614279619,2009
0.2847865916535043,2009
0.2402115093685908,2009
0.23974257895849,2009
0.2389300504546042,2009
0.17842986484342296,2009
0.1746156118317275,2009
0.025918953502846342,2009
0.025266628585942526,2009
0.024964066634586245,2009
0.010089318745037204,2009
0.009897784655315826,2009
0.00886618738500992,2009
0.007360736647111573,2009
0.0071859794741660305,2009
0.006886970247613062,2009
0.006886970247613062,2009
0.006886970247613062,2009
0.006886970247613062,2009
0.006491631984414523,2009
0.00649161435809194,2009
0.0025032937250325004,2009
0.002500305737086128,2009
0.002500305737086128,2009
0.002500305737086128,2009
0.002500305737086128,2009
0.002500305737086128,2009
0.002500305737086128,2009
0.002500305737086128,2009
0.002500305737086128,2009
0.002500305737086128,2009
0.002440383008464469,2009
0.002437572589412748,2009
0.002437572589412748,2009
0.0024265959307969375,2009
0.0024265959307969375,2009
0.0024265959307969375,2009
0.0023992684972275837,2009
1.2965226840904888e-4,2009
1.2965226840904888e-4,2009
1.2965226840904888e-4,2009
1.2965226840904888e-4,2009
1.2965226840904888e-4,2009
1.1068363321238863e-4,2009
0.0010371980392689724,2009
0.0013932883361026315,2009
0.00450723646851519,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004512714267968149,2009
0.004519221668140027,2009
0.009598727274601622,2009
0.01941157736431855,2009
0.01941157736431855,2009
0.01941157736431855,2009
0.01941157736431855,2009
0.01941157736431855,2009
0.01941157736431855,2009
0.02038377549259536,2009
0.02373935898960998,2009
0.35978430722129034,2009
0.3597939179399647,2009
0.3597939179399647,2009
0.3597939179399647,2009
0.36009894519571783,2009
0.36035213698028307,2009
0.3666085699820033,2009
0.36636453176215633,2009
0.36349431373102314,2009
0.36348883593157016,2009
0.36348883593157016,2009
0.36348883593157016,2009
0.36348883593157016,2009
0.36348883593157016,2009
0.3637107048460771,2009
0.4257437683447818,2009
0.4257755208836837,2009
0.4257755208836837,2009
0.4257755208836837,2009
0.4257755208836837,2009
0.42577553566408954,2009
0.42578733456975726,2009
0.42070782896329567,2009
0.4109322481461573,2009
0.4109322481461573,2010
0.4109322481461573,2010
0.4109322481461573,2010
0.4109322481461573,2010
0.4109322481461573,2010
0.4099600500178805,2010
0.4066044665208659,2010
0.07055951828918558,2010
0.0705499075705112,2010
0.0705499075705112,2010
0.0705499075705112,2010
0.07024598218589043,2010
0.07000787196542364,2010
0.07549792771295748,2010
0.07538755004476651,2010
0.07514381994348744,2010
0.07514381994348744,2010
0.07685383771783079,2010
0.1330545475225608,2010
0.6399702453044541,2010
0.8985289732588244,2010
1.676449567930546,2010
1.71404262593621,2010
1.7152883772906085,2010
1.71528868441592,2010
1.7152895873642853,2010
1.7153279718901484,2010
1.743270080284629,2010
1.7612721986632471,2010
1.7612721986632471,2010
1.7612349293906686,2010
1.7612349293906686,2010
1.7612349293906686,2010
1.7612557136382638,2010
1.7673145363429754,2010
1.7673145363429754,2010
1.767587294047886,2010
1.8635257460281585,2010
1.8692024673119056,2010
1.8692024673119056,2010
1.869633624694741,2010
1.8799841230668708,2010
1.8799830211957385,2010
1.8799679396316396,2010
1.8671842528431175,2010
1.8671825784343217,2010
1.8671825784343217,2010
1.8671825784343217,2010
1.8654725606599785,2010
1.8092718508552472,2010
1.302961274981581,2010
1.2658054776194467,2010
0.5350796022946347,2010
0.5251099973467261,2010
0.5238324934534264,2010
0.5238321863281147,2010
0.5238312833797496,2010
0.5240551976065745,2010
0.7825910561189675,2010
0.8559446014291188,2010
0.8559664759458574,2010
0.8559664759458574,2010
0.8559664759458574,2010
0.8559664759458574,2010
0.8560790952276054,2010
0.8705118771178509,2010
1.25607977998096,2010
1.267451461445686,2010
1.206122906982111,2010
1.2014946634051902,2010
1.2014946634051902,2010
1.2010635060223545,2010
1.190713007650224,2010
1.190713007650224,2010
1.190713007650224,2010
1.190713007650224,2010
1.190713007650224,2010
1.190713007650224,2010
1.1907856133145132,2010
1.1907856133145132,2010
1.190870848743798,2010
1.2580814894821175,2010
1.0618503459660025,2010
1.0144969783355988,2010
0.9248404617791366,2010
0.9248404617791366,2010
0.9248404617791366,2010
0.9248404617791366,2010
0.9245781630264488,2010
0.6381001813391702,2010
0.5468493112871766,2010
0.5469236855804137,2010
0.5469236855804137,2010
0.5469236855804137,2010
0.5469236855804137,2010
0.5467902820510713,2010
0.5262986774561141,2010
0.140730774593005,2010
0.1290863354233674,2010
0.09447643790667032,2010
0.09342796019984469,2010
0.09342796019984469,2010
0.09342833182146427,2010
0.09342833182146427,2010
0.09342833182146427,2010
0.09342833182146427,2010
0.09342833182146427,2010
0.09342833182146427,2010
0.09342833182146427,2010
0.09335572615717562,2010
0.09335572615717562,2010
0.09348661283325,2010
0.027209656847392297,2010
0.002050651059002116,2010
0.0019874304279883523,2010
0.0019874304279883523,2010
0.0019874304279883523,2010
0.0019874304279883523,2010
0.0019882848122045028,2010
0.002004052433542984,2010
0.002004052433542984,2010
0.002009483782224334,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019166717044981163,2010
0.0019163000828785084,2010
0.0019163000828785084,2010
0.0019163000828785084,2010
0.0019163000828785084,2010
0.0019163000828785084,2010
0.0019163000828785084,2010
0.0019163000828785084,2010
0.0019163000828785084,2010
0.0019163000828785084,2010
0.0017001779775196674,2010
1.613713168321218e-4,2010
1.4859002910203552e-4,2010
1.4859002910203552e-4,2010
1.4859002910203552e-4,2010
1.4859002910203552e-4,2010
1.4859002910203552e-4,2010
1.4773564488588508e-4,2010
1.319680235474035e-4,2010
1.319680235474035e-4,2010
3.4367322494992095e-6,2010
0,2010
0,2010
0,2010
0,2010
0,2010
0,2010
0,2010
0,2010
0,2010
4.954852584440053e-5,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002781549378273995,2010
0.002787704881749636,2010
0.002787704881749636,2010
0.002787704881749636,2010
0.002977573984703909,2010
0.002977573984703909,2010
0.0030701241618005613,2010
0.0030701241618005613,2010
0.0030701241618005613,2010
0.0030701241618005613,2010
0.0030701241618005613,2010
0.003143232269037394,2010
0.003247354677853448,2010
0.015993081532737444,2010
0.01664415213226788,2010
0.018957563129190575,2010
0.018908014603346172,2010
0.016176013750916575,2010
0.016828507068850643,2010
0.01776516620179052,2010
0.025042048049498868,2010
0.02525780169539557,2010
0.03297881555768605,2010
0.03899414877655765,2010
0.0391750147315794,2010
0.04544940773421273,2010
0.07354397658123363,2010
0.08109194084892858,2010
0.08420739393307268,2010
0.08598976882351585,2010
0.08712645908686403,2010
0.10425525556211404,2010
0.1518515309807717,2010
0.3053423942148225,2010
0.4668625068444699,2010
0.5694137646603405,2010
0.606306577384181,2010
0.6062345124315993,2010
0.6062345124315993,2010
0.6062345124315993,2010
0.6062345124315993,2010
0.6411525179658046,2010
0.6758927858273414,2010
0.6765683647544847,2010
0.6638226378996008,2010
0.6631715673000702,2010
0.6608581563031475,2010
0.6608581563031475,2010
0.6608581563031475,2010
0.6602060527227641,2010
0.6646498750737136,2010
0.6591231309420419,2010
0.8209063865847916,2010
0.8132708918679925,2010
0.8072555586491208,2010
0.8074989227447074,2010
1.0396741694787262,2010
1.0120639564970326,2010
1.0045255933120074,2010
1.030722276466893,2010
1.0291604735763626,2010
1.0320644414541449,2010
1.0243079534714266,2010
1.028345547763304,2010
0.8755720276173667,2010
0.7143232610415065,2010
0.6115821341226808,2010
0.5746893213988413,2010
0.5746688361743264,2010
0.5746688361743264,2010
0.5746701472544384,2010
0.5746860559889925,2010
0.5400696927653137,2010
0.5053209118722026,2010
0.5047126817288998,2010
0.5049272137143209,2010
0.5049272137143209,2010
0.5049272137143209,2010
0.5049272137143209,2010
0.5049272137143209,2010
0.5049268239767702,2010
0.4995463424928808,2010
0.49779620477684416,2010
0.33579719548819786,2010
0.33571167634270666,2010
0.33573461855969267,2010
0.3378836327277488,2010
0.17068297197040003,2010
0.186860726630564,2010
0.18685112554789413,2010
0.15753898930886506,2010
0.15731841730895182,2010
0.1532777591678216,2010
0.14390545067528923,2010
0.092265425461279,2010
0.09155346203853904,2010
0.09128211598475255,2010
0.09161712535183074,2010
0.1085204321901133,2010
0.10868076402534768,2010
0.18096295342200472,2010
0.5519262911006152,2010
0.5534272710435411,2010
0.553125628733014,2010
0.5530610336573516,2010
0.5528895624646953,2010
0.552675030479274,2010
0.552675030479274,2010
0.552675030479274,2010
0.552675030479274,2010
0.5528039372143118,2010
0.5528098831601691,2010
0.5528098831601691,2010
0.5549161881947174,2010
0.5549422416352874,2010
0.5569634345229006,2010
0.6691208359415501,2010
0.6781986249530645,2010
0.6076244178610951,2010
0.5909623073356041,2010
0.5909623073356041,2010
0.5909623073356041,2010
0.5909623073356041,2010
0.5909623073356041,2010
0.5909623073356041,2010
0.5909623073356041,2010
0.5909569276702298,2010
0.5909569276702298,2010
0.5906219183031517,2010
0.5737186114648686,2010
0.5735582796296343,2010
0.5012760902329774,2010
0.13031144147425547,2010
0.12879455279677532,2010
0.12879455279677532,2010
0.12880784164593678,2010
0.12880784164593678,2010
0.12880784164593678,2010
0.12880784164593678,2010
0.12880784164593678,2010
0.12880784164593678,2010
0.12867893491089907,2010
0.12867298896504173,2010
0.12867298896504173,2010
0.12656668393049375,2010
0.12654063048992373,2010
0.12451943760231024,2010
0.01514213164020027,2010
0.05003071990905597,2010
0.049355948021721635,2010
0.049355948021721635,2010
0.049355948021721635,2010
0.049355948021721635,2010
0.049356108494691416,2010
0.04941139773257621,2010
0.051361000569316285,2010
0.05136434804317808,2010
0.05136739702967443,2010
0.05136739702967443,2010
0.05136739702967443,2010
0.05136739702967443,2010
0.05136739702967443,2010
0.05136739702967443,2010
0.05136739702967443,2010
0.05136739702967443,2010
0.05136739702967443,2010
0.05135410818051296,2010
0.05135410818051296,2010
0.05135410818051296,2010
0.05135410818051296,2010
0.05135410818051296,2010
0.05135410818051296,2010
0.05177809664487998,2010
0.1549951184929024,2010
0.15580383208708756,2010
0.15633810029340553,2010
0.15652154543456112,2010
0.15722585707869535,2010
0.1747844443150327,2010
0.38066749789485194,2010
0.3810985132311394,2010
0.38110468791215807,2010
0.38110468791215807,2010
0.38110468791215807,2010
0.38110452743918827,2010
0.3815968832497278,2010
0.8580553478263669,2010
0.8654500213211375,2010
0.8659353449513123,2011
0.8659353449513123,2011
0.8659353449513123,2011
0.8662277449784402,2011
0.8662277449784402,2011
0.8662277449784402,2011
0.8662277449784402,2011
0.8663666899884417,2011
0.8663666899884417,2011
0.8663666899884417,2011
0.8663666899884417,2011
0.8663666899884417,2011
0.8663666899884417,2011
0.8663666899884417,2011
0.8663666899884417,2011
0.8659427015240747,2011
0.7627256796760522,2011
0.7619169660818668,2011
0.7613826978755488,2011
0.7611992527343933,2011
0.7604949410902593,2011
0.7401333161803959,2011
0.48771064110154183,2011
0.4872796257652543,2011
0.4872734510842357,2011
0.4872734510842357,2011
0.4872734510842357,2011
0.4872734510842357,2011
0.48672580603581145,2011
0.008317738622432944,2011
0.0016913516621629556,2011
0.004936723951951181,2011
0.004937798698562912,2011
0.004937798698562912,2011
0.00464539867143475,2011
0.00464539867143475,2011
0.00464539867143475,2011
0.00464539867143475,2011
0.004506453661433213,2011
0.004506453661433213,2011
0.004506453661433213,2011
0.004506453661433213,2011
0.004506453661433213,2011
0.004506453661433213,2011
0.004506453661433213,2011
0.004506453661433213,2011
0.004506453661433213,2011
0.004506453661433213,2011
0.004567102655097531,2011
0.00625081939725014,2011
0.21870566264335103,2011
0.2740565349899413,2011
0.2740641804824509,2011
0.2740641804824509,2011
0.2740643302449815,2011
0.2740643302449815,2011
0.27416151269511313,2011
0.4756501997062593,2011
0.4867668611311965,2011
0.486767578883599,2011
0.486767578883599,2011
0.48599594487523673,2011
0.4822621999687774,2011
0.4822611252221657,2011
0.4822611252221657,2011
0.4822611252221657,2011
0.482305454664801,2011
0.482305454664801,2011
0.482305454664801,2011
0.482305454664801,2011
0.482305454664801,2011
0.482305454664801,2011
0.4828086182844326,2011
0.4828086182844326,2011
0.4828086182844326,2011
0.4828086182844326,2011
0.4828086182844326,2011
0.4828086182844326,2011
0.4828086182844326,2011
0.4849616165051204,2011
0.5953023760290798,2011
0.3828475327829791,2011
0.32753328841621415,2011
0.3275256429237045,2011
0.3275256429237045,2011
0.3275254931611739,2011
0.3275254931611739,2011
0.3274283107110422,2011
0.1259396236998959,2011
0.114822962274959,2011
0.11482224452255652,2011
0.11482224452255652,2011
0.11482224452255652,2011
0.11482224452255652,2011
0.11482224452255652,2011
0.11512504046001731,2011
0.13074730460164946,2011
0.1311968363964772,2011
0.23357572770483293,2011
0.32788360289995333,2011
0.3281194754281251,2011
0.3281194754281251,2011
0.3281194754281251,2011
0.32761631180849354,2011
0.32761631180849354,2011
0.32761631180849354,2011
0.32761631180849354,2011
0.32761631180849354,2011
0.32761631180849354,2011
0.32761631180849354,2011
0.32540266459414136,2011
0.21337818832802904,2011
0.21337818832802904,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.21334156034820376,2011
0.213038764410743,2011
0.19741650026911095,2011
0.1969226390316479,2011
0.09454374772329216,2011
3.2182662537401255e-4,2011
8.595409720211262e-5,2011
8.595409720211262e-5,2011
8.595409720211262e-5,2011
8.595409720211262e-5,2011
8.595409720211262e-5,2011
8.595409720211262e-5,2011
2.7507336835164473e-4,2011
0.02414720235962224,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.024238819925462937,2011
0.02415286582826082,2011
0.02415286582826082,2011
0.02415286582826082,2011
0.02415286582826082,2011
0.02415286582826082,2011
0.02415286582826082,2011
0.02415286582826082,2011
0.02396374655711129,2011
9.161756584069266e-5,2011
0,2011
0,2011
0,2011
0,2011
0,2011
0,2011
0,2011
0,2011
0,2011
0,2011
0.0014831179261442582,2011
0.0014831179261442582,2011
0.0015353463266639172,2011
0.002513905413672953,2011
0.025076932961609975,2011
0.0308163046574094,2011
0.05669663812857173,2011
0.057863259115843425,2011
0.0584207711668774,2011
0.058601992952832194,2011
0.09045199012325016,2011
0.21423036910688936,2011
0.22116799745205376,2011
0.2211760969223061,2011
0.2211760969223061,2011
0.2211760969223061,2011
0.2211760969223061,2011
0.22122415921760913,2011
0.2218082969533897,2011
0.2415424076506346,2011
0.24157736911772903,2011
0.24661687058937615,2011
0.24661687058937615,2011
0.24905738035632277,2011
0.24978408219311224,2011
0.3871771153879053,2011
0.3878230567367546,2011
0.38786434305834466,2011
0.38786434305834466,2011
0.3886706607764503,2011
0.3947978451661555,2011
0.4313653637723422,2011
0.543597044700202,2011
0.544557028317702,2011
0.5444105469620915,2011
0.5756296026033004,2011
0.5699568660425457,2011
0.5440765325713837,2011
0.5440405318852461,2011
0.5434830198342122,2011
0.5433017980482574,2011
0.511452649985388,2011
0.3876742710017488,2011
0.3807617362124999,2011
0.4008924116836098,2011
0.40118837415459696,2011
0.4030759120168967,2011
0.4048441737248562,2011
0.4082029837672201,2011
0.40787876715062343,2011
0.4251625948441592,2011
0.42686476024783687,2011
0.4218283874233859,2011
0.42228816895699933,2011
0.4198932244928008,2011
0.41918592489383794,2011
0.2823211523880663,2011
0.2844824586780352,2011
0.29014969490026626,2011
0.2935353323399307,2011
0.2927290146218251,2011
0.2866018302321198,2011
0.24855119369978892,2011
0.13631951277192875,2011
0.1357237039154249,2011
0.13489162618402625,2011
0.08110954299488043,2011
0.08125122521300114,2011
0.08204027657344411,2011
0.08152957323390962,2011
0.08154209185634677,2011
0.08300403663616238,2011
0.10394110679040022,2011
0.1563415500789011,2011
0.15908142722233456,2011
0.14224046757146744,2011
0.17782258182354946,2011
0.17607616906214243,2011
0.1746338908922331,2011
0.171239143505691,2011
0.17097922238650717,2011
0.1339612839957262,2011
0.1322241571249541,2011
0.13222102847775788,2011
0.1317612469441446,2011
0.13171568164139646,2011
0.13169627940356993,2011
0.1311899858835667,2011
0.12858401993664115,2011
0.12289198387932342,2011
0.11953474734048526,2011
0.11953474734048526,2011
0.11954930546407128,2011
0.11956104761734553,2011
0.11956576871754888,2011
0.11984988868273802,2011
0.12145092082588443,2011
0.1756865877281793,2011
0.18120991995990637,2011
0.18386454668112015,2011
0.1832688174643551,2011
0.183256298841918,2011
0.1817943540621024,2011
0.16085657626990593,2011
0.10845613298140504,2011
0.1056911622820565,2011
0.10239334699156126,2011
0.06651527026849213,2011
0.06637414516759955,2011
0.06604816162954923,2011
0.06603603667842439,2011
0.06603603667842439,2011
0.06603603667842439,2011
0.06603603667842439,2011
0.06603603667842439,2011
0.06603603667842439,2011
0.06612097078551005,2011
0.06875272743788093,2011
0.08058740318399843,2011
0.08928850049762954,2011
0.08927201401112625,2011
0.0892436131103001,2011
0.0892436131103001,2011
0.08922905498671407,2011
0.08921731283343985,2011
0.08921259173323648,2011
0.08851206860653145,2011
0.08767670987819927,2011
0.2513597516774408,2011
0.2507138650195788,2011
0.34260001431208087,2011
0.3668404000680403,2011
0.3668404000680403,2011
0.36696911403291904,2011
0.36697571842610577,2011
0.3670193395433638,2011
0.42228502885943536,2011
0.4456284906019375,2011
0.44567309195392835,2011
0.44567309195392835,2011
0.44567309195392835,2011
0.44567309195392835,2011
0.44567309195392835,2011
0.44571669376616607,2011
0.4594042239161452,2011
0.4595818409822735,2011
0.4595818409822735,2011
0.4599003439073399,2011
0.4609097052609046,2011
0.4490541081741943,2011
0.4401547820415436,2011
0.4401547820415436,2011
0.4401547820415436,2011
0.4401547820415436,2011
0.4403944542138852,2011
0.4672974833052311,2011
0.4731610560237691,2011
0.5095133958532028,2011
0.5088674754237897,2011
0.2939858133089389,2011
0.28890005038190814,2011
0.1935702230077496,2011
0.16930914741390787,2011
0.16936472685759407,2011
0.1693760386710946,2011
0.17730749730780757,2011
0.48169393603031807,2011
0.6808728740041472,2011
0.6629467500230611,2011
0.6629021486710702,2011
0.6636057139170748,2011
0.6945708392991004,2011
0.7225220057018091,2011
0.7247207700163241,2011
0.7246787785644379,2011
0.7110252016957066,2011
0.7111999421439194,2011
0.7112215291553081,2011
0.7108180921231562,2011
0.7071769741172207,2011
0.7071759282887955,2011
0.707172875415922,2011
0.707172875415922,2011
0.707172875415922,2011
0.707172875415922,2011
0.7069332032435804,2012
0.6800301741522343,2012
0.6741666014336961,2012
0.6378142616042628,2012
0.6376945086188616,2012
0.6346574620321758,2012
0.6346574620321758,2012
0.6347281316382881,2012
0.6347246337313357,2012
0.6346690542876495,2012
0.6345290285092703,2012
0.6265908240097803,2012
0.3221607641700118,2012
0.06771613688011172,2012
0.06230026630011541,2012
0.0736471984457597,2012
0.07432877071794766,2012
0.043435706955803496,2012
0.015484540553094474,2012
0.013285776238579218,2012
0.01328416587822758,2012
0.013250377292929,2012
0.012898019778588015,2012
0.014338920082477105,2012
0.014338920082477105,2012
0.014338920082477105,2012
0.014338920082477105,2012
0.014338920082477105,2012
0.014338920082477105,2012
0.014338920082477105,2012
0.014338920082477105,2012
0.014338920082477105,2012
0.014338920082477105,2012
0.014348182124407978,2012
0.014348182124407978,2012
0.014348182124407978,2012
0.014348182124407978,2012
0.014348182124407978,2012
0.01427751251829571,2012
0.014278380761533389,2012
0.014278380761533389,2012
0.014278380761533389,2012
0.014278380761533389,2012
0.014278380761533389,2012
0.015825897120943486,2012
0.02729700051770474,2012
0.01599466580013974,2012
0.014756110162208977,2012
0.014684048542327967,2012
0.014684120332866509,2012
0.014684120332866509,2012
0.014684120332866509,2012
0.014683955636917163,2012
0.014683955636917163,2012
0.013221468321639316,2012
0.013221468321639316,2012
0.013221468321639316,2012
0.01322154011217786,2012
0.017030075957773456,2012
0.017759642329447302,2012
0.017760136801203818,2012
0.017760136801203818,2012
0.017760136801203818,2012
0.017760136801203818,2012
0.017750874759272943,2012
0.017750874759272943,2012
0.017750874759272943,2012
0.017750874759272943,2012
0.017750874759272943,2012
0.017750874759272943,2012
0.017750006516035262,2012
0.017750006516035262,2012
0.017750006516035262,2012
0.017750006516035262,2012
0.017750006516035262,2012
0.016534958420192408,2012
0.005507272681653938,2012
0.17970150486676872,2012
0.2926755242237019,2012
0.2949885567494525,2012
0.294988484958914,2012
0.29499072087012,2012
0.29499072087012,2012
0.29499072087012,2012
0.29499072087012,2012
0.29499072087012,2012
0.29499072087012,2012
0.29499072087012,2012
0.2949906490795815,2012
0.29118211323398585,2012
0.2904525468623121,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.29045205239055555,2012
0.290499916333809,2012
0.3049835041917094,2012
0.3060301726629009,2012
0.30574137271558227,2012
0.30529648787593955,2012
0.1310576582627454,2012
0.017937057025550755,2012
0.015624024499800123,2012
0.015624024499800123,2012
0.015621788588594088,2012
0.015621788588594088,2012
0.015621788588594088,2012
0.01578146022484417,2012
0.016139845386583553,2012
0.057351305568631536,2012
